order_id,user_id,order_number,order_dow,order_hour_of_day,days_since_prior_order
3420455,87036,38,3,9,2
2908389,87036,39,5,18,2
3384707,87036,40,2,11,4
2043587,87036,41,0,15,12
1659596,87049,1,2,12,
2411671,87049,2,6,14,30
2078856,87049,3,5,22,30
1232603,87049,4,3,18,5
2392374,87049,5,6,20,24
563812,87049,6,4,17,19
2476468,87049,7,6,15,23
445680,87049,8,0,11,30
1105244,87049,9,6,11,27
2512697,87049,10,6,12,30
1093684,87093,1,0,22,
657210,87093,2,4,21,11
470671,87093,3,1,9,11
2400465,87093,4,5,9,4
3030731,87093,5,1,15,10
2199019,87093,6,3,18,2
127057,87093,7,3,11,7
1554129,87093,8,4,6,8
3136239,87093,9,1,8,11
2512232,87093,10,1,18,7
3308959,87093,11,0,23,6
1079433,87093,12,6,10,6
2601604,87093,13,3,11,4
1160910,87093,14,2,10,6
1800290,87093,15,6,7,4
2384975,87093,16,2,8,10
2255850,87093,17,2,20,7
1141484,87093,18,5,9,3
759868,87093,19,1,14,3
1214365,87093,20,3,12,30
1405288,87093,21,0,14,30
2015398,87093,22,2,13,9
173156,87093,23,3,9,8
1818398,87093,24,3,10,21
1022655,87093,25,1,11,30
1053516,87093,26,1,9,30
767579,87093,27,0,21,6
590983,87093,28,4,16,4
578224,87093,29,1,14,4
3054525,87093,30,6,11,30
2355165,87161,1,1,11,
1528838,87161,2,5,12,4
932693,87161,3,5,13,7
454938,87161,4,1,17,3
2518237,87161,5,6,8,12
808335,87161,6,2,13,3
1687604,87161,7,0,14,5
2458178,87161,8,6,15,6
1617651,87161,9,4,14,12
1044642,87161,10,3,17,6
2520903,87161,11,3,11,7
1796982,87161,12,2,11,6
218684,87161,13,4,12,2
2179073,87161,14,6,11,2
2575798,87161,15,0,17,15
979698,87161,16,4,15,4
245394,87161,17,0,15,3
1629506,87161,18,4,12,4
649512,87161,19,4,14,7
1607490,87161,20,0,14,3
329420,87161,21,3,17,3
989477,87161,22,6,16,10
603780,87161,23,2,15,10
2328285,87161,24,6,10,4
1497748,87161,25,4,10,5
11036,87161,26,5,12,8
758162,87161,27,2,16,11
1829394,87161,28,3,13,1
1865451,87161,29,6,16,3
535202,87161,30,2,15,3
2099204,87161,31,2,17,7
862931,87161,32,1,16,13
2738301,87161,33,4,7,3
3409005,87161,34,1,17,4
2701010,87161,35,5,11,4
933783,87161,36,2,10,4
786534,87161,37,0,16,5
2796704,87161,38,2,12,2
124550,87161,39,0,11,5
2002240,87161,40,2,14,2
917456,87161,41,1,11,6
2062509,87161,42,2,13,1
1620263,87161,43,3,15,8
1606096,87161,44,1,8,12
866027,87161,45,4,11,10
1308102,87161,46,4,8,7
3099584,87161,47,1,12,4
1275673,87161,48,4,8,3
3140159,87161,49,6,15,9
1114713,87161,50,1,13,2
2580374,87161,51,3,15,2
566870,87161,52,4,14,15
1463503,87161,53,3,14,13
3272463,87161,54,2,20,6
1972179,87161,55,5,13,10
593345,87161,56,1,8,3
160989,87161,57,0,12,13
2229772,87161,58,2,10,9
1001369,87182,1,3,14,
906800,87182,2,4,17,1
307742,87182,3,1,17,4
377952,87182,4,2,17,1
113886,87182,5,0,10,5
1054324,87182,6,1,9,1
1982192,87182,7,3,10,9
868253,87182,8,6,7,3
1699559,87182,9,1,8,2
1772018,87182,10,3,9,2
1377953,87182,11,4,12,1
1314417,87182,12,4,19,0
2365908,87182,13,0,11,3
3145571,87182,14,1,6,1
189911,87182,15,2,6,1
2017406,87182,16,3,7,8
1285233,87182,17,5,15,2
2025062,87182,18,0,15,2
3294597,87182,19,6,9,6
3118861,87182,20,3,2,4
1908502,87182,21,2,12,6
801793,87182,22,4,10,2
872495,87182,23,6,10,2
2603406,87182,24,1,9,2
2967191,87182,25,3,8,2
27066,87182,26,5,8,2
1986042,87182,27,0,15,2
2626918,87182,28,2,9,2
1351270,87182,29,4,7,2
3211138,87182,30,0,7,3
430694,87182,31,1,16,1
507030,87182,32,4,5,3
1931204,87182,33,5,18,1
1424128,87182,34,0,13,2
707814,87182,35,2,14,2
2435063,87182,36,4,20,2
2661518,87182,37,3,11,6
291890,87182,38,5,8,2
2839328,87182,39,0,8,2
3149639,87182,40,2,7,2
3358466,87182,41,2,17,14
3387786,87182,42,2,17,7
1789680,87182,43,4,16,2
3056348,87182,44,5,20,15
393155,87188,1,2,9,
422683,87188,2,6,16,11
2898409,87188,3,6,14,7
659607,87188,4,5,16,30
1096739,87188,5,6,12,15
1520504,87188,6,0,11,8
1374506,87188,7,0,13,30
2676815,87290,1,5,11,
1001234,87290,2,1,14,30
3005260,87290,3,0,13,30
2477926,87290,4,2,16,16
297757,87290,5,6,16,30
1418862,87291,1,0,20,
1961384,87291,2,3,16,3
2164866,87291,3,3,18,21
458785,87291,4,1,18,26
2639788,87291,5,1,16,7
3405915,87291,6,2,21,8
147063,87291,7,5,15,3
298792,87291,8,3,7,30
1468363,87291,9,3,12,14
1966407,87291,10,2,9,13
3362976,87291,11,0,15,19
1765847,87291,12,4,15,18
1646184,87291,13,0,11,10
2144632,87291,14,0,9,30
2414796,87291,15,0,13,7
58438,87291,16,5,15,19
1007191,87381,1,1,10,
327926,87381,2,1,16,28
2975318,87381,3,1,11,7
3350390,87381,4,2,15,22
1501832,87381,5,1,11,20
1655514,87381,6,2,17,1
1493921,87381,7,1,16,13
2871283,87381,8,1,12,14
2672094,87381,9,2,17,8
1975159,87381,10,1,12,13
458039,87381,11,1,12,14
3259908,87381,12,1,11,30
1381200,87443,1,2,18,
430486,87443,2,1,5,20
1073016,87443,3,0,6,13
2292343,87443,4,0,9,14
1238385,87443,5,5,9,12
920240,87443,6,1,14,30
562293,87443,7,5,18,30
2541342,87443,8,2,8,18
711259,87443,9,5,7,3
680880,87502,1,0,14,
712324,87502,2,3,13,3
1616308,87502,3,1,12,5
1725774,87502,4,3,17,2
1490644,87502,5,5,13,2
1248417,87502,6,0,15,16
1990420,87502,7,6,13,13
2371296,87532,1,5,10,
961095,87532,2,3,18,5
1446807,87532,3,1,7,19
1200633,87532,4,1,8,7
1394721,87532,5,2,13,8
2051516,87532,6,2,7,28
2894524,87532,7,1,14,13
745524,87532,8,0,8,13
98035,87532,9,2,13,9
1771979,87532,10,1,11,20
2751835,87532,11,3,17,2
2328087,87532,12,2,11,13
1776889,87532,13,2,11,7
2250985,87532,14,1,8,13
1027235,87532,15,2,16,8
3340598,87532,16,3,17,22
1733665,87532,17,5,12,30
1091902,87532,18,2,18,25
1622916,87577,1,1,13,
943595,87577,2,2,13,30
222330,87577,3,2,15,30
2275135,87577,4,1,14,6
2161586,87577,5,0,12,30
1346291,87598,1,1,13,
2882704,87598,2,5,11,4
1071939,87598,3,5,9,7
2074148,87598,4,3,13,5
1948608,87598,5,3,14,7
2202608,87598,6,3,14,28
2078903,87598,7,5,12,30
844141,87598,8,3,10,12
1525378,87598,9,5,10,2
62397,87598,10,5,9,7
2957577,87598,11,5,12,7
534063,87598,12,3,9,5
2824464,87598,13,5,13,2
1889704,87598,14,5,10,7
224603,87598,15,3,18,12
2785044,87598,16,1,9,5
69916,87598,17,1,16,7
2104629,87598,18,2,14,22
1753794,87598,19,5,9,10
1195287,87598,20,2,9,11
3237837,87598,21,5,11,3
1448719,87598,22,1,16,24
2054057,87598,23,2,9,8
2470767,87598,24,4,12,2
3301425,87598,25,0,11,10
1652372,87598,26,1,17,8
419802,87598,27,5,15,11
2221760,87598,28,5,12,7
365340,87598,29,5,15,30
1695058,87631,1,0,0,
3016773,87631,2,0,10,14
4221,87631,3,0,15,30
623913,87631,4,6,18,30
3318451,87631,5,0,11,30
8852,87631,6,1,9,8
2072348,87631,7,5,12,11
1011102,87631,8,1,15,17
2128187,87631,9,0,17,13
585081,87631,10,0,11,21
3243008,87631,11,0,9,7
1991115,87631,12,2,11,16
765405,87713,1,1,16,
3207246,87713,2,4,17,24
835286,87713,3,0,8,24
1985473,87713,4,6,6,30
1177182,87776,1,6,12,
3212043,87776,2,1,7,16
38732,87776,3,0,8,20
3380244,87776,4,0,9,7
1642918,87776,5,6,9,6
1563684,87776,6,0,9,1
214744,87776,7,6,8,6
1094485,87776,8,1,16,9
2524301,87776,9,4,14,10
1366415,87776,10,1,16,11
1855082,87776,11,3,14,9
608782,87776,12,5,9,16
3222154,87776,13,6,13,22
887940,87776,14,3,12,11
2145290,87776,15,1,11,12
1139769,87776,16,4,8,17
770926,87776,17,3,14,6
1690376,87776,18,4,13,8
2952167,87776,19,2,14,12
3354769,87776,20,6,23,4
1344950,87776,21,6,9,7
1524567,87776,22,4,11,19
88410,87776,23,2,14,5
755963,87846,1,6,14,
174433,87846,2,3,20,18
3417951,87846,3,0,13,30
116560,87846,4,6,11,13
1070762,87846,5,0,14,8
2156176,87860,1,0,18,
2705121,87860,2,0,8,7
2373710,87860,3,2,18,23
2785051,87860,4,0,11,30
3048593,87860,5,1,16,29
2707237,87860,6,6,23,30
1402461,87862,1,5,21,
737989,87862,2,0,12,30
1612415,87862,3,6,7,30
1920293,87862,4,3,9,11
1354008,87868,1,2,11,
3205652,87868,2,1,12,13
780497,87868,3,1,12,7
836413,87868,4,1,10,7
1173276,87868,5,1,15,7
354220,87868,6,2,12,1
1039726,87868,7,1,11,6
1938468,87868,8,1,15,7
3061224,87868,9,1,10,7
1224805,87868,10,1,14,7
2262320,87868,11,1,10,7
26632,87868,12,2,12,1
1207927,87868,13,1,12,6
820943,87868,14,1,14,7
766185,87868,15,1,12,14
3169091,87872,1,5,11,
3374785,87872,2,3,10,12
137022,87872,3,5,10,9
1542307,87872,4,3,11,30
50753,87872,5,3,9,14
898927,87872,6,4,13,22
495,87872,7,2,11,30
2592137,87872,8,2,9,30
1926063,87872,9,1,11,30
1590458,87872,10,4,16,17
2635902,87892,1,3,16,
2357779,87892,2,3,13,30
584989,87892,3,3,11,28
2277746,87892,4,1,10,30
1729953,87947,1,5,15,
582743,87947,2,4,16,30
308404,87947,3,4,13,28
881705,87947,4,6,14,9
2768045,87947,5,0,16,29
1297451,87947,6,3,19,30
2256731,87947,7,0,10,30
1306709,87997,1,2,16,
2521043,87997,2,0,13,26
1700919,87997,3,2,16,9
83365,87997,4,0,13,12
347952,87999,1,2,13,
254709,87999,2,1,12,13
2136606,87999,3,1,10,30
1424470,87999,4,3,9,30
458096,87999,5,0,10,30
578945,88028,1,1,9,
418764,88028,2,4,11,3
3297439,88028,3,4,8,30
2367885,88028,4,1,6,30
2696346,88028,5,5,9,18
3187121,88028,6,0,19,23
1405581,88028,7,1,12,30
1030388,88028,8,2,9,22
1609550,88028,9,5,12,30
1513151,88190,1,6,16,
2355786,88190,2,6,16,7
790448,88190,3,3,15,18
1576144,88190,4,6,14,17
3270442,88190,5,3,18,30
2464470,88190,6,4,16,29
477185,88190,7,5,16,30
758608,88190,8,0,15,30
3206767,88190,9,0,15,7
2618974,88211,1,1,12,
241008,88211,2,5,12,4
1436055,88211,3,1,9,17
1312993,88211,4,4,8,30
1884082,88220,1,3,17,
2909394,88220,2,1,13,19
221983,88220,3,3,16,9
1720839,88220,4,4,8,1
1232252,88220,5,5,12,15
2765952,88220,6,5,11,7
1764957,88220,7,3,7,5
2008422,88220,8,5,12,9
249644,88220,9,5,10,21
858201,88220,10,2,9,4
3071836,88220,11,3,16,8
1603613,88220,12,3,12,7
2639133,88220,13,3,16,0
484026,88220,14,2,9,6
2739320,88220,15,4,9,2
1812913,88220,16,4,14,7
2241719,88220,17,3,7,6
2967197,88220,18,5,9,2
3000726,88220,19,1,13,10
2807324,88220,20,5,11,4
591919,88220,21,4,14,13
67015,88220,22,4,10,28
781380,88220,23,5,11,8
2736599,88220,24,1,15,17
1119856,88220,25,4,9,30
1387091,88220,26,3,10,30
270676,88226,1,6,15,
3016188,88226,2,0,15,8
995493,88226,3,0,1,30
2915898,88226,4,5,9,30
2405539,88226,5,6,11,8
892430,88226,6,5,13,20
3214407,88226,7,4,11,13
2203845,88226,8,3,15,27
1127860,88226,9,4,11,8
287583,88226,10,4,13,7
1075406,88226,11,1,10,25
3382616,88226,12,3,0,30
3090375,88226,13,5,12,23
2025515,88355,1,5,10,
2772047,88355,2,3,16,5
234137,88355,3,4,12,1
2755688,88355,4,3,14,6
1838871,88355,5,1,16,5
1558776,88355,6,1,13,7
279272,88355,7,5,12,4
1514251,88355,8,4,10,13
3383486,88355,9,1,15,11
572895,88355,10,4,17,3
1352640,88355,11,3,13,6
339280,88355,12,3,13,7
1265443,88428,1,1,7,
3197325,88428,2,4,9,30
2600955,88428,3,2,10,30
895466,88428,4,2,9,30
1369128,88428,5,3,14,30
1942224,88428,6,2,10,13
1979606,88428,7,2,10,14
1242156,88428,8,3,11,8
304278,88461,1,3,10,
726170,88461,2,1,10,12
704629,88461,3,2,13,22
1450555,88461,4,2,12,28
1352423,88461,5,5,16,30
2615610,88472,1,1,9,
2516407,88472,2,2,12,1
816112,88472,3,0,13,12
21839,88472,4,0,8,7
3251548,88472,5,4,21,4
2199295,88472,6,2,10,5
2364349,88472,7,4,14,23
1203253,88472,8,5,12,8
3285124,88472,9,0,17,9
2175267,88472,10,2,10,9
2358626,88472,11,2,11,7
2549967,88472,12,5,10,3
3041113,88472,13,0,18,2
2451622,88472,14,6,15,6
2809386,88472,15,2,9,3
3116141,88472,16,6,17,4
1166174,88472,17,1,16,2
635256,88472,18,2,16,8
1732790,88472,19,4,12,16
2289537,88472,20,3,14,6
515413,88472,21,3,12,14
1036281,88472,22,2,9,6
1398192,88472,23,5,8,3
2131630,88472,24,0,15,2
390292,88472,25,3,14,3
1187325,88472,26,0,13,4
1670852,88472,27,2,13,2
927083,88472,28,1,11,6
1639356,88472,29,3,15,2
923835,88472,30,1,10,5
2158210,88472,31,3,17,2
2687993,88472,32,0,9,4
2586921,88472,33,3,12,10
3153267,88472,34,5,12,2
164933,88472,35,0,13,2
3341583,88472,36,3,12,3
870957,88472,37,6,17,3
2004997,88472,38,3,16,4
451008,88472,39,1,11,5
2516947,88472,40,5,12,4
982004,88472,41,5,11,7
2230218,88472,42,3,11,5
2739624,88472,43,5,11,2
2107096,88472,44,2,9,4
1922796,88472,45,1,11,6
867766,88472,46,3,4,16
2476512,88472,47,5,13,2
1547660,88472,48,0,15,2
622103,88472,49,5,9,5
3266510,88473,1,0,16,
2273111,88473,2,1,12,8
1331904,88473,3,1,10,7
1366456,88473,4,4,17,17
3416151,88473,5,0,19,3
2091279,88473,6,0,13,21
1589361,88473,7,5,15,12
2505289,88473,8,0,17,2
260600,88473,9,0,20,28
3097197,88473,10,0,14,7
3412303,88473,11,5,12,5
73901,88546,1,5,13,
1172888,88546,2,1,11,10
2905318,88546,3,5,0,18
2029537,88546,4,2,14,11
134331,88546,5,5,10,30
1320583,88546,6,4,13,6
2888950,88546,7,3,22,27
216294,88546,8,2,11,13
2582306,88546,9,2,14,30
279625,88546,10,2,12,21
3356075,88546,11,4,13,9
2788684,88546,12,4,10,30
954533,88546,13,5,15,30
1092636,88546,14,4,12,20
2137936,88546,15,3,13,27
2718663,88557,1,4,17,
1113364,88557,2,0,13,17
831396,88557,3,6,20,13
2498328,88557,4,2,14,24
781613,88563,1,5,20,
1126873,88563,2,4,12,20
1480122,88563,3,0,12,30
2930176,88563,4,1,13,30
839725,88563,5,6,15,30
136902,88563,6,5,9,13
809081,88563,7,2,19,30
2339110,88563,8,4,12,2
255913,88563,9,6,13,2
2518958,88563,10,2,17,3
3277106,88563,11,3,19,29
2808954,88672,1,4,23,
3318440,88672,2,5,2,15
749231,88672,3,4,23,30
1133265,88672,4,4,0,7
2512470,88672,5,5,18,8
2719225,88672,6,5,10,7
865022,88672,7,5,2,7
36294,88672,8,5,10,7
170916,88672,9,4,21,6
220854,88672,10,5,9,8
2534524,88672,11,5,13,7
3092310,88672,12,5,0,7
271002,88672,13,4,11,20
121828,88672,14,5,11,8
2347617,88672,15,5,5,7
75817,88672,16,5,8,7
2627146,88672,17,4,12,6
3030095,88672,18,4,15,7
154869,88672,19,4,23,7
3368894,88672,20,5,9,8
597494,88672,21,4,15,6
1620147,88672,22,5,13,8
260316,88673,1,1,10,
2211649,88673,2,5,13,30
3380289,88673,3,1,10,17
967554,88673,4,1,11,21
1716860,88673,5,1,11,21
1840922,88673,6,1,12,28
35591,88673,7,3,11,16
2696,88673,8,6,11,10
806837,88673,9,2,11,10
1571254,88673,10,3,13,15
3205456,88673,11,1,10,26
1201365,88673,12,1,14,30
708227,88673,13,1,10,14
2331524,88673,14,2,12,15
2807179,88673,15,3,12,22
2212848,88673,16,2,12,13
479631,88687,1,2,15,
504475,88687,2,1,11,13
783684,88687,3,2,11,15
1750195,88687,4,4,13,16
2558786,88687,5,0,20,10
768416,88687,6,1,17,30
164982,88687,7,1,13,7
1278593,88687,8,4,13,17
1997392,88687,9,6,13,30
2748437,88687,10,6,11,30
2095146,88687,11,2,13,10
2681817,88687,12,6,11,4
873374,88687,13,2,7,17
3403522,88687,14,0,16,5
475243,88687,15,4,15,11
1885169,88687,16,2,13,30
1376399,88687,17,6,10,11
1424239,88687,18,2,12,17
1371341,88687,19,0,10,12
1866202,88725,1,0,20,
1095351,88725,2,6,8,6
737145,88725,3,5,9,6
2669722,88725,4,1,9,3
3117766,88725,5,1,20,7
823952,88725,6,6,12,5
384641,88725,7,5,14,6
1382965,88725,8,5,20,7
838939,88725,9,5,15,14
2239500,88725,10,4,16,6
3076973,88725,11,5,9,8
1815670,88725,12,4,22,6
3401543,88725,13,6,9,9
2868259,88725,14,0,14,8
19068,88725,15,4,10,11
1975526,88725,16,1,18,4
1033578,88725,17,2,14,1
1970208,88725,18,2,14,14
3101019,88725,19,3,8,8
3330284,88725,20,1,21,12
1998770,88725,21,2,11,15
2222325,88725,22,6,14,11
2636171,88725,23,2,7,3
3187502,88725,24,1,11,6
761147,88725,25,6,12,12
1628442,88725,26,5,10,6
2820357,88725,27,2,12,11
3334057,88725,28,1,18,6
1201098,88725,29,0,10,6
151745,88725,30,4,21,4
2687885,88725,31,0,9,24
1626658,88725,32,0,11,14
1695504,88725,33,4,15,18
1415380,88725,34,0,16,3
1062415,88725,35,2,15,9
3156048,88725,36,6,13,4
785742,88725,37,6,12,7
763253,88725,38,6,12,7
983834,88725,39,6,9,7
2438340,88725,40,6,16,7
1049699,88725,41,1,16,9
3183305,88725,42,0,15,6
614632,88725,43,1,16,8
2913404,88725,44,1,19,7
2869026,88725,45,0,18,6
966584,88729,1,1,19,
2459510,88729,2,2,19,8
682455,88729,3,2,19,21
3032895,88729,4,4,18,9
2084852,88729,5,0,19,17
2808938,88729,6,0,14,30
2713528,88729,7,2,18,2
1531657,88735,1,1,12,
2274902,88735,2,3,22,16
697022,88735,3,1,21,5
2641144,88735,4,5,19,4
2735497,88735,5,4,19,6
2977685,88735,6,1,12,4
2379703,88735,7,3,12,23
229734,88735,8,2,13,6
313071,88735,9,2,2,7
499599,88735,10,3,23,8
2884433,88735,11,3,16,7
846881,88735,12,3,0,30
2906283,88735,13,4,23,8
3287402,88735,14,5,11,8
705719,88735,15,2,18,4
2677390,88735,16,5,4,3
1314927,88735,17,3,20,5
1652018,88735,18,0,17,4
53038,88735,19,1,23,8
1127955,88735,20,2,13,8
3104237,88735,21,1,8,13
2093640,88735,22,5,13,11
887705,88735,23,0,10,16
1525912,88785,1,1,14,
6630,88785,2,5,14,25
1418307,88785,3,4,16,13
140066,88785,4,1,14,4
2143477,88785,5,1,14,0
2111483,88785,6,2,16,8
265383,88785,7,3,17,1
238250,88785,8,1,12,5
3255810,88785,9,1,13,7
1825885,88785,10,1,16,0
1257168,88879,1,4,12,
974801,88879,2,5,20,22
1129282,88879,3,6,4,30
568521,88879,4,6,1,21
1950561,88879,5,5,14,27
3245640,88890,1,2,0,
1668552,88890,2,4,10,2
2130636,88890,3,4,16,0
2454341,88890,4,0,11,3
2741936,88890,5,3,18,3
2674529,88890,6,0,10,4
539525,88890,7,1,23,1
259345,88890,8,3,15,2
3296504,88890,9,4,23,1
960075,88890,10,0,17,3
3269721,88890,11,4,22,4
697413,88890,12,6,17,2
447037,88890,13,2,17,3
2430454,88890,14,3,21,1
731417,88890,15,0,13,4
317640,88890,16,4,20,4
1379577,88890,17,0,12,3
1563600,88890,18,2,17,2
1494966,88890,19,0,11,5
633793,88890,20,2,0,2
1807795,88890,21,5,9,3
3376207,88890,22,2,10,4
930174,88890,23,5,23,3
2285744,88890,24,3,20,5
1189936,88890,25,3,21,0
2042993,88890,26,1,22,5
348936,88890,27,4,14,3
2018944,88890,28,0,22,3
1484501,88890,29,3,23,3
1760431,88890,30,3,19,7
1944547,88890,31,1,9,5
2152838,88890,32,3,19,2
2317956,88890,33,5,22,2
2386618,88890,34,4,23,6
2441896,88890,35,0,10,3
2171198,88890,36,3,0,3
2642637,88890,37,0,11,4
3370617,88890,38,2,22,2
654004,88890,39,0,22,5
457223,88890,40,3,18,3
1169270,88890,41,0,10,4
2058200,88890,42,2,23,2
2034735,88890,43,5,22,3
963355,88890,44,6,22,1
1576694,88890,45,4,22,5
2559573,88890,46,1,11,4
3283497,88890,47,4,12,3
1595082,88890,48,1,0,4
259223,88890,49,4,9,3
3128503,88890,50,6,15,2
365081,88890,51,1,22,2
1387944,88890,52,5,9,4
2560552,88890,53,1,10,3
415016,88890,54,4,9,3
993410,88890,55,1,22,4
2608722,88890,56,4,23,3
560648,88890,57,0,10,3
488471,88890,58,3,9,3
1794169,88890,59,2,13,6
1652043,88890,60,4,22,2
646032,88890,61,0,10,3
1745618,88890,62,3,23,3
1806673,88890,63,5,9,2
1282588,88890,64,6,21,1
640013,88890,65,2,22,3
341281,88890,66,0,0,5
105381,88890,67,3,22,3
935156,88890,68,1,23,5
3229880,88890,69,0,9,6
879971,88890,70,2,10,2
3034750,88890,71,0,19,12
355600,88890,72,6,9,6
1513190,88890,73,0,9,1
2340946,88890,74,3,18,3
558771,88890,75,0,12,4
2083933,88890,76,3,0,3
3068909,88890,77,4,23,1
3187499,88890,78,0,19,3
3039162,88890,79,5,9,5
1828100,88890,80,1,19,3
2579450,88890,81,5,9,4
3084436,88890,82,6,18,1
680321,88890,83,3,9,4
3416508,88890,84,0,13,4
2215973,88890,85,3,9,3
2628465,88890,86,5,22,2
154346,88890,87,2,22,4
512661,88890,88,4,23,2
2806865,88890,89,1,10,4
1637466,88890,90,4,17,3
2547976,88890,91,1,22,11
1125827,88890,92,3,19,2
3148234,88890,93,5,16,9
614948,88890,94,0,18,16
1636321,88890,95,3,0,17
2940589,88890,96,6,18,17
533349,88892,1,1,14,
61995,88892,2,2,10,8
1210281,88892,3,0,6,26
849211,88892,4,4,7,30
2901646,88892,5,0,21,30
1815991,88892,6,0,14,30
3404207,88892,7,2,8,30
1661116,88892,8,0,7,30
147448,88892,9,1,7,29
1370061,88910,1,3,13,
2746576,88910,2,5,14,2
1746768,88910,3,5,18,30
54649,88910,4,1,11,30
2664716,88973,1,2,14,
18747,88973,2,1,17,30
1946916,88973,3,3,8,2
3086226,88973,4,3,10,30
2220073,88973,5,1,14,30
2782243,88973,6,4,14,3
2226197,88973,7,5,17,15
1863083,88973,8,4,22,20
2271711,88973,9,2,11,30
2517298,88973,10,0,0,19
481791,88977,1,6,12,
480962,88977,2,0,15,30
518935,88977,3,6,15,30
2011756,88977,4,0,12,22
3209307,88977,5,5,17,12
1840892,88977,6,0,14,30
1215225,88982,1,6,13,
105959,88982,2,1,14,9
707427,88982,3,2,9,8
3260658,88982,4,6,13,18
376901,88987,1,1,18,
1141863,88987,2,1,11,14
1809781,88987,3,5,13,4
1907013,88987,4,2,16,18
947507,88987,5,4,22,9
1774785,88987,6,6,12,9
1053357,88987,7,1,9,16
1255693,88987,8,3,14,9
1179676,88987,9,0,12,11
2760828,88987,10,0,8,21
470100,88987,11,0,11,7
944906,88987,12,6,11,13
434419,88987,13,3,14,11
401750,88987,14,5,9,9
1072103,88987,15,0,9,2
2296684,88987,16,0,15,7
60541,88987,17,0,12,7
1899166,88987,18,5,12,5
1104864,88987,19,3,16,5
740478,88987,20,6,10,10
1032400,88987,21,0,11,1
2776089,88987,22,5,15,12
983523,88987,23,3,14,5
453366,88987,24,6,20,3
1392771,88987,25,2,12,17
1089972,88987,26,2,15,0
1604969,88987,27,5,15,3
592678,88987,28,4,1,13
2218052,88987,29,5,9,1
2832321,88987,30,2,9,4
890722,88987,31,5,17,3
200149,88987,32,2,11,4
1810167,88987,33,4,11,2
914021,88987,34,6,11,2
293265,88987,35,2,8,3
2353180,88987,36,4,20,9
140552,88987,37,2,8,5
1980762,88987,38,5,13,10
3282330,88987,39,0,10,2
1244132,88987,40,1,12,1
704912,88987,41,1,6,7
899752,88987,42,3,21,2
1484338,88987,43,6,20,3
1913412,88987,44,0,9,15
66652,88987,45,2,21,2
2094368,88987,46,4,21,2
174480,88987,47,0,11,3
2819062,88987,48,1,9,1
3004922,88987,49,6,9,5
1220338,88987,50,0,17,1
519244,88987,51,0,21,0
615664,88987,52,0,19,7
41647,88987,53,0,20,7
2585392,88990,1,5,11,
390280,88990,2,2,17,25
2722428,88990,3,3,7,1
1542694,88990,4,1,17,19
2969648,88990,5,2,11,15
3128751,88990,6,3,6,8
3197752,88990,7,0,21,18
425433,88990,8,1,12,15
1697948,88990,9,0,18,6
1358731,88990,10,6,8,20
862964,88990,11,5,10,6
1374142,88990,12,4,18,6
768957,88990,13,6,20,2
1208156,88990,14,2,14,30
18031,88990,15,3,12,1
1388973,88990,16,1,15,5
2106723,88990,17,4,8,3
546147,88990,18,1,15,4
356205,88990,19,6,9,26
1626871,88990,20,1,16,2
3058442,88990,21,3,5,30
2447607,88990,22,5,7,16
2689375,88990,23,4,10,6
824997,88990,24,3,5,6
1683200,88990,25,1,13,5
822026,88990,26,0,16,6
3316339,88990,27,6,16,6
2486322,88990,28,4,8,12
2151128,88990,29,2,5,5
466949,88990,30,2,12,7
3362746,88990,31,1,15,6
2462343,88990,32,5,7,11
2706045,89039,1,5,11,
2967670,89039,2,5,15,7
2606326,89039,3,6,10,8
1547275,89039,4,5,13,6
820176,89039,5,5,14,7
